1980,76,156,Creek Mary�s blood; a novel,"Brown, Dee",New Yorker,+,novel
1980,76,170,Fire watch; a novel,"Burke, Alan Dennis",Critic,-,novel
1980,76,170,Fire watch; a novel,"Burke, Alan Dennis",Library J,+,novel
1980,76,170,Fire watch; a novel,"Burke, Alan Dennis",New Repub,+-,novel
1980,76,173,Rounds,"Busch, Frederick",Harper,+,novel
1980,76,173,Rounds,"Busch, Frederick",Library J,+,novel
1980,76,173,Rounds,"Busch, Frederick",Sat R,+,novel
1980,76,173,Rounds,"Busch, Frederick",TLS,+-,novel
1980,76,194,"The hockey sweater, and other stories","Carrier, Roch",Can Forum,+,shortstories
1980,76,194,"The hockey sweater, and other stories","Carrier, Roch",Choice,+,shortstories
1980,76,194,"The hockey sweater, and other stories","Carrier, Roch",In Review,+,shortstories
1980,76,195,The bloody chamber,"Carter, Angela",N Y Times Bk R,+-,shortstories
1980,76,195,The bloody chamber,"Carter, Angela",New Statesman,+,shortstories
1980,76,195,The bloody chamber,"Carter, Angela",TLS,+,shortstories
1980,76,209,The dragon�s village,"Chen, Yuan-Tsung",America,-,novel
1980,76,209,The dragon�s village,"Chen, Yuan-Tsung",Chr Sci Mon,+-,novel
1980,76,209,The dragon�s village,"Chen, Yuan-Tsung",New Repub,+,novel
1980,76,209,The dragon�s village,"Chen, Yuan-Tsung",Newsweek,+,novel
1992,88,253,Magic carpet,"Brisson, Pat",Booklist,+,juvenile
1992,88,253,Magic carpet,"Brisson, Pat",Horn Book,+,juvenile
1992,88,253,Magic carpet,"Brisson, Pat",SLS,+,juvenile
1992,88,257,The runaway soul,"Brodkey, Harold",Libr J,+,novel
1992,88,257,The runaway soul,"Brodkey, Harold",London Rev Books,-,novel
1992,88,257,The runaway soul,"Brodkey, Harold",N Y Rev Books,+,novel
1992,88,257,The runaway soul,"Brodkey, Harold",Newsweek,-,novel
1992,88,262,Two moons in August; a novel,"Brooks, Martha",Bull Cent Child Books,+,YA
1992,88,262,Two moons in August; a novel,"Brooks, Martha",Horn Book,+,YA
1992,88,262,Two moons in August; a novel,"Brooks, Martha",SLJ,+,YA
1992,88,267,Joe; a novel,"Brown, Larry",N Y Rev Books,+,novel
1992,88,267,Joe; a novel,"Brown, Larry",N Y Times Book Rev,+,novel
1992,88,267,Joe; a novel,"Brown, Larry",Time,+,novel
1992,88,285,Jumping the Nail,"Bunting, Eve",Booklist,+,YA
1992,88,286,Jumping the Nail,"Bunting, Eve",Bull Cent Child Books,+-,YA
1992,88,286,Jumping the Nail,"Bunting, Eve",SLJ,+,YA
1992,88,345,The plagiarist; a novel,"Cheever, Benjamin",N Y Times Book Rev,-,novel
1992,88,345,The Plagiarist,"Cheever, Benjamin",Newsweek,+,novel
1992,88,348,The scent of the gods; a novel,"Cheong, Fiona",Libr J,+,
1992,88,348,The scent of the gods; a novel,"Cheong, Fiona",N Y Times Book Rev,+,
1992,88,348,The scent of the gods; a novel,"Cheong, Fiona",SLJ,+-,YA
1992,88,349,Plain grief,"Chernoff, Maxine",N Y Times Book Rev,+-,novel
1992,88,349,Plain grief,"Chernoff, Maxine",Voice Lit Suppl,+-,novel
1992,88,350,The light possessed,"Cheuse, Alan",Choice,+,novel
1992,88,351,The light possessed,"Cheuse, Alan",N Y Times Book Rev,+,novel
1992,88,351,The light possessed,"Cheuse, Alan",Small Press,+,novel
1992,88,351,Lunch with Aunt Augusta,"Chichester-Clark, Emma",Booklist,+,juvenile
1992,88,351,Lunch with Aunt Augusta,"Chichester-Clark, Emma",Grow Point,+,juvenile
1992,88,351,Lunch with Aunt Augusta,"Chichester-Clark, Emma",SLJ,+-,juvenile
1992,88,356,Year of impossible goodbyes,"Choi, Sook Nyul",Bull Cent Child Books,+,YA
1992,88,356,Year of impossible goodbyes,"Choi, Sook Nyul",N Y Times Book Rev,+,YA
1992,88,356,Year of impossible goodbyes,"Choi, Sook Nyul",SLJ,+,YA
1992,88,391,The dragon in the cliff; a novel,"Cole, Sheila",Bull Cent Child Books,+-,juvenile
1992,88,391,The dragon in the cliff; a novel,"Cole, Sheila",N Y Times Book Rev,-,juvenile
1992,88,391,The dragon in the cliff; a novel,"Cole, Sheila",SLJ,+,juvenile
1992,88,391,The summer of the royal visit,"Colegate, Isabel",Libr J,+,novel
1992,88,391,The summer of the royal visit,"Colegate, Isabel",N Y Times Book Rev,+-,novel
1992,88,392,The summer of the royal visit,"Colegate, Isabel",New Statesman,+,novel
1992,88,392,The summer of the royal visit,"Colegate, Isabel",Times Lit Suppl,+-,novel
1992,88,393,My crooked family,"Collier, James Lincoln",Booklist,+-,juvenile
1992,88,393,My crooked family,"Collier, James Lincoln",Bull Cent Child Books,+-,juvenile
1992,88,393,My crooked family,"Collier, James Lincoln",SLJ,-,juvenile
1992,88,405,Shade those laurels,"Connolly, Cyril",Libr J,+,novel
1992,88,405,Shade those laurels,"Connolly, Cyril",London Rev Books,+,novel
1992,88,405,Shade those laurels,"Connolly, Cyril",N Y Times Book Rev,+,novel
1992,88,407,Pedro’s journal; a voyage with Christopher Columbus,"Conrad, Pam",Booklist,+,juvenile
1992,88,407,Pedro’s journal; a voyage with Christopher Columbus,"Conrad, Pam",Bull Cent Child Books,+-,juvenile
1992,88,407,Pedro’s journal; a voyage with Christopher Columbus,"Conrad, Pam",SLJ,+,juvenile
1992,88,407,Underworld; a novel,"Conrad, Peter",N Y Times Book Rev,+,novel
1992,88,407,Underworld; a novel,"Conrad, Peter",New Statesman,+-,novel
1992,88,407,Underworld; a novel,"Conrad, Peter",Times Lit Suppl,-,novel
1992,88,414,Pinocchio in Venice,"Coover, Robert",Atlantic,-,novel
1992,88,414,Pinocchio in Venice,"Coover, Robert",N Y Times Book Rev,+,novel
1992,88,414,Pinocchio in Venice,"Coover, Robert",Times Lit Suppl,+-,novel
1992,88,414,Pinocchio in Venice,"Coover, Robert",Libr J,+,novel
1992,88,417,We all fall down,"Cormier, Robert",Booklist,+,YA
1992,88,417,We all fall down,"Cormier, Robert",Bull Cent Child Books,+,YA
1992,88,417,We all fall down,"Cormier, Robert",SLJ,+,YA
1992,88,419,All that remains,"Cornwell, Patricia Daniels",N Y Times Book Rev,+-,novel
1992,88,419,All that remains,"Cornwell, Patricia Daniels",Newsweek,+,novel
1992,88,419,All that remains,"Cornwell, Patricia Daniels",Times Lit Suppl,+,novel
1992,88,434,Scar lover,"Crews, Harry",Libr J,+,novel
1992,88,434,Scar lover,"Crews, Harry",N Y Times Book Rev,+-,novel
1992,88,434,Scar lover,"Crews, Harry",Time,-,novel
1992,88,437,The three brothers,"Croll, Carolyn",Booklist,+-,juvenile
1992,88,437,The three brothers,"Croll, Carolyn",SLJ,+,juvenile
1992,88,447,The curandero; eight stories,"Curley, Daniel",Am Book Rev,+,shortstories
1992,88,448,The curandero; eight stories,"Curley, Daniel",Choice,+-,shortstories
1992,88,448,The curandero; eight stories,"Curley, Daniel",N Y Times Book Rev,+,shortstories
